"delivery_id";"letter_id";"warehouse_id";"delivery_status";"send_date";"delivery_date"
"2982";"2982";"98";"сборка";NULL;NULL
"2983";"2983";"6";"доставляется";"2024-12-25";NULL
"2984";"2984";"142";"доставлен";"2024-12-12";"2024-12-20"
"2985";"2985";"48";"доставлен";"2024-12-17";"2024-12-25"
"2986";"2986";"81";"доставлен";"2024-12-21";"2024-12-29"
"2987";"2987";"18";"сборка";NULL;NULL
"2988";"2988";"72";"сборка";NULL;NULL
"2989";"2989";"38";"доставляется";"2024-12-03";NULL
"2990";"2990";"116";"доставлен";"2024-12-01";"2024-12-03"
"2991";"2991";"139";"доставляется";"2024-12-25";NULL
"2992";"2992";"16";"доставлен";"2024-12-22";"2024-12-29"
"2993";"2993";"65";"сборка";NULL;NULL
"2994";"2994";"51";"доставлен";"2024-12-14";"2024-12-19"
"2995";"2995";"130";"сборка";NULL;NULL
"2996";"2996";"80";"сборка";NULL;NULL
"2997";"2997";"24";"доставлен";"2024-12-11";"2024-12-15"
"2998";"2998";"104";"доставляется";"2024-12-13";NULL
"2999";"2999";"126";"доставлен";"2024-12-22";"2024-12-23"
"3000";"3000";"2";"доставляется";"2024-12-14";NULL
"3001";"3001";"101";"доставлен";"2024-12-15";"2024-12-19"
"3002";"3002";"68";"сборка";NULL;NULL
"3003";"3003";"114";"доставлен";"2024-12-14";"2024-12-16"
"3004";"3004";"16";"сборка";NULL;NULL
"3005";"3005";"110";"доставляется";"2024-12-10";NULL
"3006";"3006";"29";"доставлен";"2024-12-22";"2024-12-29"
"3007";"3007";"82";"сборка";NULL;NULL
"3008";"3008";"35";"сборка";NULL;NULL
"3009";"3009";"4";"доставляется";"2024-12-24";NULL
"3010";"3010";"28";"доставлен";"2024-12-16";"2024-12-22"
"3011";"3011";"123";"доставляется";"2024-12-04";NULL
"3012";"3012";"11";"доставлен";"2024-12-16";"2024-12-23"
"3013";"3013";"123";"доставлен";"2024-12-04";"2024-12-07"
"3014";"3014";"135";"сборка";NULL;NULL
"3015";"3015";"124";"доставлен";"2024-12-04";"2024-12-10"
"3016";"3016";"19";"доставлен";"2024-12-18";"2024-12-25"
"3017";"3017";"127";"доставляется";"2024-12-18";NULL
"3018";"3018";"47";"сборка";NULL;NULL
"3019";"3019";"139";"доставлен";"2024-12-21";"2024-12-24"
"3020";"3020";"36";"доставляется";"2024-12-25";NULL
"3021";"3021";"129";"доставлен";"2024-12-01";"2024-12-04"
"3022";"3022";"139";"доставлен";"2024-12-07";"2024-12-15"
"3023";"3023";"40";"доставляется";"2024-12-24";NULL
"3024";"3024";"99";"сборка";NULL;NULL
"3025";"3025";"63";"доставлен";"2024-12-17";"2024-12-24"
"3026";"3026";"74";"доставлен";"2024-12-28";"2024-12-30"
"3027";"3027";"117";"доставляется";"2024-12-18";NULL
"3028";"3028";"99";"сборка";NULL;NULL
"3029";"3029";"78";"доставляется";"2024-12-16";NULL
"3030";"3030";"88";"сборка";NULL;NULL
"3031";"3031";"91";"сборка";NULL;NULL
"3032";"3032";"138";"доставляется";"2024-12-29";NULL
"3033";"3033";"109";"доставляется";"2024-12-11";NULL
"3034";"3034";"104";"доставлен";"2024-12-14";"2024-12-21"
"3035";"3035";"141";"сборка";NULL;NULL
"3036";"3036";"35";"доставляется";"2024-12-18";NULL
"3037";"3037";"135";"сборка";NULL;NULL
"3038";"3038";"41";"доставляется";"2024-12-17";NULL
"3039";"3039";"31";"сборка";NULL;NULL
"3040";"3040";"6";"доставляется";"2024-12-22";NULL
"3041";"3041";"104";"доставлен";"2024-12-12";"2024-12-14"
"3042";"3042";"22";"доставляется";"2024-12-05";NULL
"3043";"3043";"89";"доставляется";"2024-12-15";NULL
"3044";"3044";"130";"сборка";NULL;NULL
"3045";"3045";"124";"доставляется";"2024-12-31";NULL
"3046";"3046";"53";"сборка";NULL;NULL
"3047";"3047";"11";"доставлен";"2024-12-24";"2024-12-28"
"3048";"3048";"90";"доставлен";"2024-12-31";"2024-12-31"
"3049";"3049";"84";"доставлен";"2024-12-06";"2024-12-11"
"3050";"3050";"10";"сборка";NULL;NULL
"3051";"3051";"71";"доставлен";"2024-12-25";"2024-12-28"
"3052";"3052";"140";"доставляется";"2024-12-24";NULL
"3053";"3053";"76";"доставлен";"2024-12-04";"2024-12-08"
"3054";"3054";"129";"доставляется";"2024-12-30";NULL
"3055";"3055";"75";"доставлен";"2024-12-08";"2024-12-11"
"3056";"3056";"4";"сборка";NULL;NULL
"3057";"3057";"79";"доставлен";"2024-12-20";"2024-12-23"
"3058";"3058";"98";"сборка";NULL;NULL
"3059";"3059";"109";"доставляется";"2024-12-01";NULL
"3060";"3060";"16";"доставляется";"2024-12-20";NULL
"3061";"3061";"20";"сборка";NULL;NULL
"3062";"3062";"127";"доставлен";"2024-12-29";"2024-12-31"
"3063";"3063";"15";"доставлен";"2024-12-16";"2024-12-24"
"3064";"3064";"105";"доставлен";"2024-12-09";"2024-12-16"
"3065";"3065";"17";"доставлен";"2024-12-23";"2024-12-30"
"3066";"3066";"99";"доставлен";"2024-12-22";"2024-12-30"
"3067";"3067";"76";"доставляется";"2024-12-23";NULL
"3068";"3068";"40";"сборка";NULL;NULL
"3069";"3069";"123";"сборка";NULL;NULL
"3070";"3070";"7";"доставлен";"2024-12-07";"2024-12-11"
"3071";"3071";"21";"доставляется";"2024-12-05";NULL
"3072";"3072";"67";"доставляется";"2024-12-11";NULL
"3073";"3073";"35";"доставлен";"2024-12-05";"2024-12-07"
"3074";"3074";"125";"сборка";NULL;NULL
"3075";"3075";"20";"сборка";NULL;NULL
"3076";"3076";"36";"доставлен";"2024-12-16";"2024-12-17"
"3077";"3077";"22";"сборка";NULL;NULL
"3078";"3078";"146";"сборка";NULL;NULL
"3079";"3079";"88";"сборка";NULL;NULL
"3080";"3080";"36";"доставлен";"2024-12-03";"2024-12-09"
"3081";"3081";"24";"сборка";NULL;NULL
"3082";"3082";"61";"доставляется";"2024-12-21";NULL
"3083";"3083";"53";"доставлен";"2024-12-17";"2024-12-21"
"3084";"3084";"139";"доставлен";"2024-12-10";"2024-12-11"
"3085";"3085";"16";"доставлен";"2024-12-23";"2024-12-28"
"3086";"3086";"141";"доставляется";"2024-12-12";NULL
"3087";"3087";"63";"доставляется";"2024-12-05";NULL
"3088";"3088";"108";"доставлен";"2024-12-26";"2024-12-31"
"3089";"3089";"45";"доставляется";"2024-12-31";NULL
"3090";"3090";"78";"доставляется";"2024-12-28";NULL
"3091";"3091";"47";"доставляется";"2024-12-29";NULL
"3092";"3092";"107";"доставляется";"2024-12-26";NULL
"3093";"3093";"75";"доставляется";"2024-12-01";NULL
"3094";"3094";"62";"доставляется";"2024-12-17";NULL
"3095";"3095";"29";"доставляется";"2024-12-03";NULL
"3096";"3096";"6";"доставляется";"2024-12-22";NULL
"3097";"3097";"102";"доставляется";"2024-12-14";NULL
"3098";"3098";"70";"доставляется";"2024-12-26";NULL
"3099";"3099";"113";"сборка";NULL;NULL
"3100";"3100";"16";"доставляется";"2024-12-19";NULL
"3101";"3101";"92";"сборка";NULL;NULL
"3102";"3102";"113";"доставляется";"2024-12-26";NULL
"3103";"3103";"17";"доставляется";"2024-12-27";NULL
"3104";"3104";"106";"доставлен";"2024-12-30";"2024-12-31"
"3105";"3105";"86";"сборка";NULL;NULL
"3106";"3106";"16";"доставлен";"2024-12-23";"2024-12-26"
"3107";"3107";"36";"доставляется";"2024-12-13";NULL
"3108";"3108";"77";"сборка";NULL;NULL
"3109";"3109";"128";"доставляется";"2024-12-16";NULL
"3110";"3110";"107";"доставляется";"2024-12-23";NULL
"3111";"3111";"46";"сборка";NULL;NULL
"3112";"3112";"120";"доставлен";"2024-12-04";"2024-12-05"
"3113";"3113";"45";"доставлен";"2024-12-08";"2024-12-15"
"3114";"3114";"55";"сборка";NULL;NULL
"3115";"3115";"67";"сборка";NULL;NULL
"3116";"3116";"134";"сборка";NULL;NULL
"3117";"3117";"36";"доставлен";"2024-12-17";"2024-12-21"
"3118";"3118";"89";"доставляется";"2024-12-21";NULL
"3119";"3119";"12";"доставляется";"2024-12-26";NULL
"3120";"3120";"59";"доставлен";"2024-12-20";"2024-12-27"
"3121";"3121";"144";"доставлен";"2024-12-29";"2024-12-31"
"3122";"3122";"76";"сборка";NULL;NULL
"3123";"3123";"140";"сборка";NULL;NULL
"3124";"3124";"140";"доставляется";"2024-12-01";NULL
"3125";"3125";"16";"доставлен";"2024-12-30";"2024-12-31"
"3126";"3126";"99";"доставляется";"2024-12-31";NULL
"3127";"3127";"49";"сборка";NULL;NULL
"3128";"3128";"73";"доставляется";"2024-12-29";NULL
"3129";"3129";"123";"доставляется";"2024-12-10";NULL
"3130";"3130";"17";"доставлен";"2024-12-28";"2024-12-30"
"3131";"3131";"16";"доставлен";"2024-12-22";"2024-12-29"
"3132";"3132";"76";"доставлен";"2024-12-04";"2024-12-05"
"3133";"3133";"73";"сборка";NULL;NULL
"3134";"3134";"129";"сборка";NULL;NULL
"3135";"3135";"148";"доставлен";"2024-12-21";"2024-12-26"
"3136";"3136";"121";"доставляется";"2024-12-06";NULL
"3137";"3137";"66";"доставлен";"2024-12-26";"2024-12-27"
"3138";"3138";"130";"доставляется";"2024-12-18";NULL
"3139";"3139";"123";"доставляется";"2024-12-02";NULL
"3140";"3140";"91";"сборка";NULL;NULL
"3141";"3141";"71";"сборка";NULL;NULL
"3142";"3142";"7";"доставляется";"2024-12-17";NULL
"3143";"3143";"64";"доставлен";"2024-12-16";"2024-12-21"
"3144";"3144";"3";"доставлен";"2024-12-04";"2024-12-11"
"3145";"3145";"88";"доставлен";"2024-12-11";"2024-12-17"
"3146";"3146";"133";"сборка";NULL;NULL
"3147";"3147";"143";"сборка";NULL;NULL
"3148";"3148";"57";"доставляется";"2024-12-12";NULL
"3149";"3149";"25";"сборка";NULL;NULL
"3150";"3150";"63";"доставляется";"2024-12-07";NULL
"3151";"3151";"139";"доставлен";"2024-12-24";"2024-12-26"
"3152";"3152";"137";"доставляется";"2024-12-20";NULL
"3153";"3153";"1";"доставлен";"2024-12-02";"2024-12-05"
"3154";"3154";"53";"доставляется";"2024-12-16";NULL
"3155";"3155";"136";"сборка";NULL;NULL
"3156";"3156";"78";"доставляется";"2024-12-31";NULL
"3157";"3157";"133";"доставляется";"2024-12-08";NULL
"3158";"3158";"31";"доставляется";"2024-12-24";NULL
"3159";"3159";"79";"доставляется";"2024-12-21";NULL
"3160";"3160";"95";"доставлен";"2024-12-17";"2024-12-20"
"3161";"3161";"10";"доставляется";"2024-12-14";NULL
"3162";"3162";"145";"сборка";NULL;NULL
"3163";"3163";"74";"доставляется";"2024-12-26";NULL
"3164";"3164";"29";"доставлен";"2024-12-10";"2024-12-15"
"3165";"3165";"112";"доставляется";"2024-12-08";NULL
"3166";"3166";"128";"доставлен";"2024-12-14";"2024-12-21"
"3167";"3167";"145";"доставлен";"2024-12-29";"2024-12-31"
"3168";"3168";"52";"доставляется";"2024-12-20";NULL
"3169";"3169";"115";"доставляется";"2024-12-14";NULL
"3170";"3170";"121";"доставляется";"2024-12-26";NULL
"3171";"3171";"33";"доставлен";"2024-12-19";"2024-12-22"
"3172";"3172";"117";"доставлен";"2024-12-22";"2024-12-28"
"3173";"3173";"88";"доставляется";"2024-12-17";NULL
"3174";"3174";"110";"доставляется";"2024-12-18";NULL
"3175";"3175";"24";"сборка";NULL;NULL
"3176";"3176";"22";"сборка";NULL;NULL
"3177";"3177";"25";"доставляется";"2024-12-05";NULL
"3178";"3178";"121";"доставлен";"2024-12-01";"2024-12-08"
"3179";"3179";"61";"доставляется";"2024-12-30";NULL
"3180";"3180";"122";"доставлен";"2024-12-18";"2024-12-26"
"3181";"3181";"101";"доставляется";"2024-12-09";NULL
"3182";"3182";"98";"доставлен";"2024-12-22";"2024-12-23"
"3183";"3183";"133";"доставляется";"2024-12-09";NULL
"3184";"3184";"44";"сборка";NULL;NULL
"3185";"3185";"76";"сборка";NULL;NULL
"3186";"3186";"5";"сборка";NULL;NULL
"3187";"3187";"72";"доставлен";"2024-12-10";"2024-12-14"
"3188";"3188";"34";"доставляется";"2024-12-18";NULL
"3189";"3189";"71";"доставляется";"2024-12-28";NULL
"3190";"3190";"68";"доставляется";"2024-12-31";NULL
"3191";"3191";"35";"доставлен";"2024-12-08";"2024-12-15"
"3192";"3192";"98";"сборка";NULL;NULL
"3193";"3193";"124";"доставлен";"2024-12-16";"2024-12-20"
"3194";"3194";"89";"сборка";NULL;NULL
"3195";"3195";"135";"доставляется";"2024-12-21";NULL
"3196";"3196";"138";"доставлен";"2024-12-20";"2024-12-27"
"3197";"3197";"63";"доставляется";"2024-12-14";NULL
"3198";"3198";"64";"доставлен";"2024-12-04";"2024-12-12"
"3199";"3199";"59";"доставлен";"2024-12-19";"2024-12-23"
"3200";"3200";"105";"доставляется";"2024-12-06";NULL
"3201";"3201";"111";"доставлен";"2024-12-12";"2024-12-19"
"3202";"3202";"26";"доставляется";"2024-12-26";NULL
"3203";"3203";"42";"доставляется";"2024-12-01";NULL
"3204";"3204";"127";"доставлен";"2024-12-22";"2024-12-25"
"3205";"3205";"127";"доставлен";"2024-12-13";"2024-12-20"
"3206";"3206";"31";"доставлен";"2024-12-09";"2024-12-10"
"3207";"3207";"149";"доставлен";"2024-12-05";"2024-12-11"
"3208";"3208";"148";"доставляется";"2024-12-21";NULL
"3209";"3209";"60";"сборка";NULL;NULL
"3210";"3210";"124";"доставляется";"2024-12-04";NULL
"3211";"3211";"22";"отменен";NULL;NULL
"3212";"3212";"86";"доставляется";"2024-12-08";NULL
"3213";"3213";"32";"доставляется";"2024-12-07";NULL
"3214";"3214";"26";"доставлен";"2024-12-28";"2024-12-31"
"3215";"3215";"24";"доставляется";"2024-12-26";NULL
"3216";"3216";"150";"доставлен";"2024-12-01";"2024-12-08"
"3217";"3217";"140";"доставляется";"2024-12-03";NULL
"3218";"3218";"38";"доставляется";"2024-12-04";NULL
"3219";"3219";"59";"доставлен";"2024-12-25";"2024-12-31"
"3220";"3220";"4";"доставлен";"2024-12-26";"2024-12-29"
"3221";"3221";"20";"доставлен";"2024-12-31";"2024-12-31"
"3222";"3222";"8";"сборка";NULL;NULL
"3223";"3223";"75";"доставляется";"2024-12-09";NULL
"3224";"3224";"150";"доставляется";"2024-12-28";NULL
"3225";"3225";"116";"сборка";NULL;NULL
"3226";"3226";"30";"доставляется";"2024-12-07";NULL
"3227";"3227";"80";"доставляется";"2024-12-28";NULL
"3228";"3228";"121";"доставлен";"2024-12-31";"2024-12-31"
"3229";"3229";"16";"доставлен";"2024-12-24";"2024-12-30"
"3230";"3230";"42";"доставляется";"2024-12-30";NULL
"3231";"3231";"75";"сборка";NULL;NULL
"3232";"3232";"116";"доставлен";"2024-12-13";"2024-12-20"
"3233";"3233";"36";"доставляется";"2024-12-05";NULL
"3234";"3234";"2";"доставляется";"2024-12-19";NULL
"3235";"3235";"86";"сборка";NULL;NULL
"3236";"3236";"142";"доставляется";"2024-12-02";NULL
"3237";"3237";"14";"доставлен";"2024-12-26";"2024-12-28"
"3238";"3238";"69";"сборка";NULL;NULL
"3239";"3239";"66";"сборка";NULL;NULL
"3240";"3240";"73";"доставлен";"2024-12-17";"2024-12-24"
"3241";"3241";"16";"сборка";NULL;NULL
"3242";"3242";"136";"сборка";NULL;NULL
"3243";"3243";"41";"сборка";NULL;NULL
"3244";"3244";"103";"доставляется";"2024-12-05";NULL
"3245";"3245";"69";"доставлен";"2024-12-13";"2024-12-21"
"3246";"3246";"104";"доставляется";"2024-12-08";NULL
"3247";"3247";"36";"сборка";NULL;NULL
"3248";"3248";"23";"доставлен";"2024-12-28";"2024-12-29"
"3249";"3249";"54";"сборка";NULL;NULL
"3250";"3250";"102";"доставлен";"2024-12-23";"2024-12-30"
"3251";"3251";"107";"доставлен";"2024-12-10";"2024-12-14"
"3252";"3252";"47";"доставлен";"2024-12-20";"2024-12-28"
"3253";"3253";"61";"доставляется";"2024-12-24";NULL
"3254";"3254";"77";"доставлен";"2024-12-30";"2024-12-31"
"3255";"3255";"42";"доставляется";"2024-12-01";NULL
"3256";"3256";"73";"доставляется";"2024-12-26";NULL
"3257";"3257";"112";"сборка";NULL;NULL
"3258";"3258";"7";"доставляется";"2024-12-04";NULL
"3259";"3259";"58";"сборка";NULL;NULL
"3260";"3260";"41";"доставлен";"2024-12-09";"2024-12-10"
"3261";"3261";"76";"доставлен";"2024-12-20";"2024-12-27"
"3262";"3262";"33";"доставлен";"2024-12-15";"2024-12-17"
"3263";"3263";"145";"доставляется";"2024-12-24";NULL
"3264";"3264";"137";"отменен";NULL;NULL
"3265";"3265";"144";"доставлен";"2024-12-27";"2024-12-31"
"3266";"3266";"125";"доставляется";"2024-12-18";NULL
